id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
95rOD1Wg9brMdwG7UE1QQ8,Bitter Canvas,Broken Citizen,q6ilGv3A0CGrZTq57zewLH,['The Cursed'],['saNNmMnCSbGAMX3Oh3Yvt7'],10,1,False,0.803,0.508,0,-3.528,0,0.4701,0.5240,0.003209,0.145,0.718,103.100,286446,4.0,2003,2003-11-01
LOh0SFuJLG2XkjK9kPQMm4,Broken Gravity,Velvet Serum,hWRFjP34iMQPMqdG9yVATF,['Magnetic'],['toOdBmyvofSFuBdvDLHdje'],14,1,True,0.716,0.654,6,-4.079,0,0.4407,0.0379,0.056210,0.417,0.515,123.706,221401,4.0,1995,1995-06-18
BPgOivzRXRlQ31lolKRGIg,Sonic Floor,Freezing Circuit,v0sXWiXITif76O23naVXyW,['Dark Matter'],['YhIH0iYIOTGGymzV5QDkVH'],12,1,True,0.745,0.466,3,-7.018,0,0.1854,0.2623,0.008618,0.295,0.246,165.160,150371,4.0,1997,1997-06-06
zrf2Fslk9rGRjJF8JU402H,Virtual Canyon,Public Illusion,fI0cwEnpOke3nuvYc2NqT7,['Solaris'],['AgDRBFPBU4UUeOgRD49q5w'],11,1,False,0.607,0.840,9,-12.825,0,0.3232,0.4690,0.085575,0.284,0.572,116.335,150419,4.0,1976,1976-10-05
HxEV0NJ5I12kJ0YSQTlXYT,Forgotten Spirit,Neon Gravity,ksaBgl4xaMvmpvA60Q72AO,['Lucid Dreamers'],['1jpRAayi2hacsFOvCwF7j2'],6,1,False,0.269,0.699,0,-10.017,1,0.0717,0.2732,0.063718,0.236,0.511,149.149,281385,4.0,1979,1979-02-12
nxtxu65b87QG8fTA42CBRe,Angry Light,Static Road,SQ5PPCvy8gwzeo5hPDonRv,['Space Cowboys'],['Su3WvFfMs5mxT97O7G31Ff'],14,1,False,0.533,0.650,11,-8.141,0,0.1828,0.3688,0.064052,0.185,0.350,161.236,157091,4.0,1976,1976-08-27
0CW6SX7gCxzW9Tf9PgaGlW,Mechanical Monolith,Crystal Citizen,1367FnyKvzWR5xzCb97YeH,['Lofi Girl'],['1JORxyfgTgjXnwKmGDjncm'],10,1,False,0.210,0.879,3,-9.923,0,0.2907,0.5294,0.009832,0.281,0.618,115.236,241223,4.0,1986,1986-12-22
wv8A6pxjbfIYyzanKtgwYv,Spectral Rhythm,Glimmering Monolith,WBqkIRhtnbnumthjaJNtpJ,['Echo Location'],['qN7BGl5ogZxUJFvz7hasZM'],10,1,True,0.226,0.433,3,-12.933,1,0.1755,0.5835,0.019714,0.269,0.406,176.554,195892,4.0,2023,2023-04-25
uf4zKertzb93vhS61C7j2G,Royal Bass,Cosmic Void,gcWOrH5bMzEQzY3oP2PY3I,['Resonance'],['DVODhUwhkaIEy7V3gq1sGy'],3,1,True,0.344,0.673,10,-2.491,1,0.0502,0.5570,0.079989,0.232,0.318,85.669,287018,4.0,1988,1988-11-13
YeDEUE7lAV0uJI2dcT8SGp,Midnight Mountain,Dying Floor,vVT5UgYds6H3ImHNVPtVJA,['Rusty Machines'],['nMlOprq3glY8q2oMdeQuhj'],14,1,True,0.160,0.658,7,-10.646,0,0.3494,0.5499,0.090798,0.324,0.235,134.171,288823,4.0,1991,1991-06-24
NHUytvsbcVVgcpcBShYPYI,Mechanical Glass,Endless Oceans,9EtwaAJ3IeKncDgSmGvGwW,['Velvet Thunder'],['5YhVGFsmYzyPvYZCZsqtdQ'],6,1,False,0.528,0.827,6,-9.048,1,0.4648,0.3622,0.059652,0.233,0.777,87.691,238274,4.0,1984,1984-06-16
SdZ2TNt6lyLaosKtIY2ETd,Neon Voice,Boiling Nightmare,Qe7MLXGPvg1SiUqaZbYu9K,['Midnight Riders'],['lTE31GHVrf7y1RWHqPvrrc'],7,1,False,0.436,0.524,4,-5.385,0,0.2011,0.3433,0.033139,0.454,0.591,114.707,245665,4.0,1978,1978-02-27
vlhjAdZ1FtfRmu7ZI86ANd,Dancing Waves,Doomed Desert,2qSM9tqQMjB1TLe0KrtzGf,['Binary Solo'],['rOCAWGIsuIiMfpDTFZDQbe'],4,1,True,0.454,0.617,0,-13.533,1,0.1688,0.7372,0.026734,0.156,0.535,90.895,294450,4.0,2015,2015-06-02
a2gpatE9VvM9vPevjokO9h,Lost Feather,Obsidian Bone,aiweDUP0hx2MmcDyjjs6sn,['The Analog Kids'],['TVgAJQZQ7962mJW9JE6Kaq'],1,1,False,0.580,0.471,6,-13.558,1,0.4014,0.2905,0.018317,0.492,0.221,123.108,266328,4.0,1973,1973-05-20
wBvDNzXvqQhb4BGmWivMrF,Manic Mirror,Chromatic Shout,UN6007cftYqnkEkH7Yfo9j,['Night Crawler'],['0PTU8NrxcJIjJIovxfSmSC'],2,1,False,0.357,0.648,4,-6.905,1,0.1331,0.2178,0.059745,0.211,0.528,129.565,198922,4.0,1999,1999-09-28
tkfoQ7aqHY1iejnYacOqsk,Phantom Village,Phantom Corridor,DXwTkO3hAwPnlpuJe9sdpW,['Echo Valley'],['Md2wDOn58ya2PKPS1XNPK6'],1,1,True,0.734,0.481,5,-5.270,0,0.1659,0.6927,0.069696,0.489,0.825,140.591,176111,4.0,1993,1993-07-25
yfJxCgMWmZiAP3RtEBizuT,Angry Flute,Wandering Talon,y4z1ITdYKbEdWOItt2QbCp,['Virtual Riot'],['dchpnPofskhrkzINYawkBQ'],3,1,False,0.461,0.586,8,-14.892,1,0.0802,0.3960,0.035067,0.079,0.614,131.975,289493,4.0,1991,1991-12-13
QUbw4XeFxkjFkDuJtRVCbU,Electric Circuit,Mechanical Days,FAHwXnNl1nFchJ7LX35EGn,['Echo Location'],['RA6IaZSB1gKHcr2zb4kqeR'],5,1,True,0.430,0.470,1,-12.454,1,0.3113,0.7972,0.088274,0.451,0.670,99.879,272525,4.0,1982,1982-02-06
6aHhe1WJRc3DFq36thM4Ns,Crimson Compass,Silver Abyss,qcrntW2Ro623mg2GxTsyh7,['Crystal Castles'],['oiBhNXkkPaNFLGlLiXPiYB'],6,1,False,0.354,0.947,11,-14.193,0,0.3008,0.4818,0.074749,0.478,0.426,177.759,235520,4.0,2007,2007-03-28
5Oinw8TUHq3h86wOnHTDmC,Gothic Floor,Savage Synth,zpgTDjKq4PCnB6teZAScpa,['Gas'],['gmxU3OfpaccH5nyNb2nonw'],5,1,False,0.371,0.535,1,-4.830,1,0.0564,0.5190,0.008133,0.150,0.440,178.621,191949,4.0,1989,1989-03-19
dgxEhi2Scx9BOyASchD1CR,Gothic Beacon,Infinite Stars,S5JhYqXHO8vLMa2N3eIAng,['Digital Ghosts'],['6x9gfMhpl8u5nStKhHSban'],10,1,False,0.249,0.504,2,-2.085,1,0.0376,0.4606,0.067616,0.475,0.786,172.456,211648,4.0,2016,2016-01-11
kHyQYP18CAjKLymf0q4y4B,Electric Pulse,Manic Cello,ZdvzwoHKU2ZSS5rRE1ZvLu,['Nebula Seven'],['r5apwcm0nLbgJWUYowYONy'],1,1,True,0.309,0.826,2,-10.884,0,0.1048,0.2737,0.033579,0.246,0.396,108.396,200647,4.0,2023,2023-11-08
cvARqipDhGP4ud1SBtsoI7,Smooth Paradox,Synthetic Wall,NI8u4Q0V2dRA2FspSX5paz,['Deep Core'],['TbSeSKSjPn1Vf5vfZxGy7I'],9,1,True,0.556,0.677,1,-8.810,1,0.2287,0.0544,0.084789,0.218,0.304,179.754,247156,4.0,1995,1995-07-14
ti3SdJQjcdfhG8uiA3endB,Weeping Metal,Pale Anomaly,qW9fnrSaHJGKlrb9YDkDv0,['Desert Rose'],['KnjSoLDSW3ydglV9JmSX4C'],4,1,True,0.402,0.813,2,-10.548,1,0.3125,0.7787,0.091370,0.166,0.776,157.046,188204,4.0,2010,2010-02-15
TjxlTNGVZfBtZ0xikz7Fjy,Terminal Frown,Secret Wood,Xn2JO91bvTIsCkESFn6Oef,['Iron & Wine'],['OZL6ZQKGOr3Q9QX8zTZHJl'],1,1,True,0.722,0.752,11,-7.895,0,0.4613,0.1058,0.033960,0.364,0.840,96.959,248259,4.0,1976,1976-08-28
lvZkO90iszD4EWKsSDuxR0,Submerged Spirit,Echoing Summit,15RJ5hcV6MRd4nk4Td4hfG,['Electric Giants'],['Dy8dB0ad1ZiQqm5TFBpeot'],15,1,True,0.305,0.806,4,-12.043,0,0.3121,0.0300,0.000928,0.167,0.733,169.868,258606,4.0,2020,2020-03-28
2ptGygulXKKTGSPqFcc1x2,Fleeting Rain,Molecular Paradox,yI2WfbmN1nBs39Yvs6GCXU,['Lunar Tides'],['cvIsXvrUxnmxJPY3lYowQp'],2,1,True,0.417,0.796,11,-3.758,1,0.4168,0.6190,0.086400,0.243,0.554,114.802,191327,4.0,2009,2009-07-23
c5XNdKH19LysFzrJWK2x6Z,Chromatic Highway,Endless Bridge,ukxMK8XqcAv8VYSlYZ4WSJ,['Solar Flare'],['UJcyedviApQ8AkGfbrnUzJ'],12,1,False,0.809,0.627,0,-2.816,1,0.3890,0.7799,0.054723,0.480,0.318,151.188,193951,4.0,1994,1994-12-05
950iwnCv4DK6mHCshZPPZt,Neon Gravity,Sharp Feather,j7IjqUAhrJnpzjcBdhPvnB,['Solar Flare'],['Cy1sXPF4IzCag04qit7Ti6'],13,1,True,0.454,0.718,7,-11.303,1,0.3867,0.4529,0.087188,0.231,0.559,103.951,201170,4.0,1995,1995-10-08
U3RAvWbbblurXsUCcI3J4l,Rusty Hearts,Lunar Soul,YHkqigJhGllhtgEUFnEAej,['Twisted Sister'],['08vcOywTjSiRIR5a8MJr1D'],9,1,False,0.298,0.442,2,-7.502,1,0.0259,0.2065,0.079660,0.310,0.564,174.575,287836,4.0,2011,2011-06-09
hgho2yf2B9FpsGiluJcdo4,Fading Comet,Dying Chain,mGSMSHc3OKh38i1lkBuz0m,['Echo Valley'],['FgV8z6loAV4brUsTVGlDJt'],8,1,False,0.180,0.419,8,-10.833,0,0.0124,0.1258,0.012849,0.093,0.602,147.043,202082,4.0,2017,2017-11-06
ORUshG5y7yGkbiGD9W3FFz,Tough Streets,Bleeding Horn,L5gC3s6ctV3MLiaQefMsOx,['Binary Solo'],['ae8i8CxN9IQqTTgZ5a26uN'],15,1,True,0.545,0.477,3,-9.438,0,0.1963,0.4439,0.061118,0.307,0.852,149.152,266788,4.0,1973,1973-12-22
TzoWXodRCPtxo035U5wbEU,Ethereal Compass,Dancing Wood,rXxQ2iRIvsHjPoV0FhN6dB,['Sunray'],['5eGZhBAwfzTcPTIpmDf1u4'],9,1,False,0.588,0.816,3,-5.811,0,0.1987,0.0595,0.082101,0.328,0.430,123.657,159997,4.0,2014,2014-03-11
pU4ZikaamO0rS4Hakqp3gZ,Freezing Tune,Solitary Mountain,5fTzHLMTdByfigPJEChD17,['Static Age'],['HGhz6U2l35QX4gsP9TY79H'],6,1,True,0.673,0.808,11,-14.223,0,0.0237,0.4841,0.066889,0.405,0.875,142.512,157667,4.0,1979,1979-12-26
ryz1RV8Yms5Ksla3TvTOzs,Virtual Cortex,Organic Statue,SWKF7qRCOIALHaqQ8dGBx8,['DJ Apollo'],['vV9OQcmOUDunQzbpCz6MKN'],1,1,False,0.460,0.514,11,-5.982,1,0.1432,0.6814,0.025633,0.463,0.827,151.716,225817,4.0,1981,1981-03-26
phd1ghLy4E4oFopPTvVdBw,Electric Whisper,Rusty Sunsets,C089JXzPJm6unkb6idKkPZ,['The Void Walkers'],['YFx18SfJMpHVza0wzJi5DT'],12,1,False,0.453,0.674,7,-7.506,1,0.4473,0.2892,0.019068,0.051,0.566,125.638,195345,4.0,1972,1972-09-28
Ke7HypN9IAuqeIis55e6SQ,Screaming Oceans,Crystal Turbine,EEreN8MzJgeRvaEIhVRbL5,['Velvet Underground'],['t1vx6Z3W0Hjpw4vI4Fwger'],3,1,True,0.129,0.462,7,-9.546,0,0.0310,0.7356,0.000462,0.338,0.650,97.939,284246,4.0,2019,2019-12-27
4lo80imeZ0VfrsCMZmhEHy,Secret Fragment,Savage Cello,0KLHKvEARIwDOuvAXS8280,['Atomic Bloom'],['uKKR71gMyegHt1C8BdQ5op'],11,1,False,0.114,0.709,4,-4.231,0,0.3035,0.3963,0.040628,0.314,0.882,121.790,226270,4.0,1980,1980-06-26
jn9uOZ0CMytIT4MyKONwkC,Savage Wall,Cosmic Beacon,b6fcOnMzo3kxy6UwGrs77L,['Crystal Castles'],['ATHUreOZpzgSb2Fw03zi0v'],2,1,False,0.673,0.727,6,-13.509,1,0.2906,0.4660,0.077782,0.299,0.564,164.383,283114,4.0,2009,2009-02-22
xPdxQdfRWQuKSC1bb0uTFf,Velvet Turbine,Toxic Silence,C7qSoyNwfKJJHjuuAOL2in,['Static'],['EiOniGGvvQ3jtpfGlKY4bp'],4,1,False,0.117,0.945,1,-13.693,0,0.1457,0.5302,0.027208,0.476,0.294,178.296,151747,4.0,1988,1988-04-11
ikjU3FWc4I6lFyoCWdLnpG,Royal Mirror,Drifting Tune,jGUbb6UeZBNGfOV90XS6If,['Omega Point'],['26pZi8KXP1lrbKv3zSEKit'],11,1,True,0.216,0.590,5,-3.205,0,0.4550,0.4999,0.022766,0.479,0.214,140.714,223172,4.0,2017,2017-08-21
I8KHaZZGQHPRz5sm2wc5nw,Lucid Matrix,Lunar Silence,ond29JzNaHTuW4R5IsMiJK,['Night Crawler'],['lA4n4eqsbcdCemVe73tbvQ'],15,1,False,0.397,0.546,8,-5.921,0,0.2560,0.5177,0.080395,0.379,0.415,119.853,289022,4.0,2010,2010-08-07
w7o28hb35EQb5dPfAXyoj4,Unholy Winds,Doomed Bridge,VYz2yXEaj9fXBnCmrIyFr1,['Crimson Flow'],['tGg1ncpUfJ1eLzBYYsfBNq'],4,1,True,0.165,0.683,1,-9.681,1,0.0661,0.6792,0.070976,0.289,0.829,113.672,297797,4.0,1970,1970-10-20
9Frf8WqVKn3sZtObYuTT6N,Obsidian Echoes,Blind Vortex,7s4GM4PQNWfDBlh0H2nKsN,['Moonbeam'],['CHwkBNCFkH7mXRqvrCRVNb'],3,1,False,0.595,0.831,1,-2.297,1,0.1526,0.7024,0.000024,0.103,0.344,154.568,268385,4.0,2018,2018-01-20
9KcyW2TrdkwCD0Y3vG17rk,Crimson Metal,Rural Machine,Sqc2Ymi4SpM2nr4HifzepC,['Iron & Wine'],['dOEYcDgTx6IY7qKpskeEnP'],8,1,False,0.663,0.757,6,-8.711,1,0.1916,0.0862,0.017211,0.321,0.397,163.614,280036,4.0,2017,2017-03-11
sxEkiswVG2KuopWC8IEoIo,Infinite Metal,Heavy Treble,5R2pYKrDkh9yPrpLK5Lcz7,['Silver Keys'],['SVIYnWM3IRVIE1c5FMkMJ7'],9,1,False,0.148,0.582,6,-14.623,0,0.4070,0.3489,0.021466,0.086,0.836,115.087,187062,4.0,1978,1978-02-27
xk7A7sWOxfWO8h9EpzlT7p,Quantum Voice,Molecular Vortex,thDKb2Ej6BTEKY4ow1UQQc,['Vaporwave Surfers'],['5XqvUaObPFGaZpcnYjx1xH'],15,1,True,0.764,0.527,2,-2.860,1,0.3027,0.3624,0.040207,0.350,0.603,117.986,219816,4.0,2021,2021-06-07
3AoZrjboy9l2blZUAjT3iK,Doomed Kingdom,Neon Orbit,TIYPG4cn5fvrFmboYXvJZU,['Zero Gravity'],['57xDqOGYihpH55JhqMKmDX'],6,1,False,0.431,0.709,2,-13.337,0,0.0621,0.3484,0.029345,0.254,0.716,105.077,270509,4.0,1980,1980-01-22
DGK2cdmoAIYSNqekgLBczo,Obscure Turbine,Midnight Fantasy,P1hjkDrhr3y95ampMv7vLT,['The Holograms'],['lzDPLM2IARIp8230hu1f14'],6,1,True,0.113,0.756,7,-3.862,1,0.4940,0.2209,0.060757,0.410,0.316,128.743,162239,4.0,2012,2012-02-01
v0CauBGtFSf60K5UKWhK9J,Submerged Citizen,Aetheric Vibes,cAyDJ26GEzGPa8ao2oGhsG,['Digital Ghosts'],['2xkMSRebjHjfU2hbHtaXIA'],2,1,True,0.708,0.791,1,-10.318,0,0.2225,0.0464,0.028945,0.072,0.804,121.303,177617,4.0,1996,1996-08-16
BefSXDyoMcfIIGVdjwz87f,Royal Temple,Velvet Relic,zgzR0ZaxfmbIE7VAvrmYA2,['The Void Walkers'],['ofeVZdeeGdLD3LmdHPPshc'],7,1,True,0.471,0.901,10,-9.791,0,0.1546,0.7330,0.059531,0.172,0.604,147.206,222145,4.0,2011,2011-05-09
f2ewQ3p5dmGQfHx3RYGFmw,Rusty Flute,Lunar Signal,baIcfDwvEcxqYLrLRV8ftl,['The Glitch Mob'],['wqoOM2d8yCjEnMSjHeJCUs'],10,1,True,0.869,0.955,1,-8.613,0,0.0941,0.7285,0.061477,0.278,0.847,131.906,279330,4.0,2009,2009-03-02
1WDIAWVcM1wayircOu9rl4,Immortal Tears,Crowded Harbor,jcaiSJNXmP3xfCU8mo9gM7,['Comet Tail'],['PEil8rcrwKRW0unNRakSXO'],13,1,False,0.844,0.420,3,-5.582,1,0.1471,0.2379,0.003629,0.239,0.532,147.622,258127,4.0,2006,2006-04-11
bZR09ASeY3e4SQkVYWwvz7,Distant Beacon,Savage Network,LKtdbxKN1vwRv3ZLh7OJ9o,['Galactic Groove'],['hsKGOE9NLSgD5H8Nc8IWZB'],5,1,False,0.470,0.533,10,-5.823,1,0.0742,0.4920,0.069880,0.185,0.836,137.865,236364,4.0,1999,1999-05-27
tpUUxl0UwYcPnpHJ9xXOtz,Resonant Pilot,Rising Sea,w3YsYcUFhM2BqxuoRrM1E9,['The Glitch Mob'],['oVRxQyJHwGKU8t4d6lx6vn'],1,1,False,0.724,0.806,3,-11.796,1,0.0959,0.7902,0.036476,0.122,0.811,116.504,267463,4.0,1974,1974-08-16
EsVIbSOUDPInpujIlmX6Fj,Shattered Storm,Dancing Ghost,rgFt11GouSgPkIq6k1T2mI,['Iron & Wine'],['xTYgG5mTnd92V84jwyCdLu'],8,1,True,0.751,0.587,1,-7.020,0,0.3108,0.7558,0.093524,0.319,0.642,86.611,297027,4.0,2012,2012-05-06
LAuH64sSylZvNgO1a5czKr,Unholy Fantasy,Sacred Vibes,adtejZrshC2ZT9bMZY56TS,['The Void Walkers'],['lpTLu3KDvsqmWYLNQ1ZQY0'],3,1,True,0.686,0.510,1,-9.506,0,0.4050,0.1068,0.037432,0.342,0.374,164.266,204544,4.0,2016,2016-04-04
TIGrJnFsnn26piUyrIsqY7,Living Winds,Volatile Relic,kseo41h1wAKA1dxHTj2Tpr,['Lunar Tides'],['BHq3Zgr6obwQOyS50MEKXD'],1,1,True,0.645,0.676,5,-13.447,0,0.3735,0.1720,0.048901,0.275,0.311,126.985,249540,4.0,1978,1978-09-23
pVvnp97MN3ppS0KIzeKGoL,Midnight Canyon,Floating Radar,3cGwFknGablVOYfUt0Xgpx,['Event Horizon'],['g7DflYuXtx87uNrfdREMvd'],7,1,True,0.636,0.553,8,-3.034,0,0.3409,0.1478,0.000578,0.472,0.703,84.763,171663,4.0,1982,1982-12-24
D76oWL8Rw0z1mXdDtAJMu3,Frozen Turbine,Peaceful Talon,YBgGJF6YgJdn786FZ2EX30,['Quantum Leap'],['2eBvoTFgUorA28O9f2SGpY'],3,1,False,0.285,0.779,6,-14.102,0,0.3146,0.1355,0.052022,0.217,0.798,85.222,179741,4.0,1973,1973-12-07
1Yagb0wOWJIGFDDgAB9kIW,Sacred Pond,Tame Beacon,9q9CuV64w7dWlCViY11qHE,['DJ Horizon'],['2VsCezwuU3kbFc6Mg3RHXD'],4,1,False,0.302,0.566,8,-13.818,1,0.1344,0.0277,0.017956,0.495,0.520,170.330,294500,4.0,1986,1986-05-18
c7aHA1WhEyi7ymzm33dqzd,Obsidian Chain,Immortal Mirror,EvaVKbXJr8QRPYQvFftxkp,['Infinite Loop'],['hiajjBXjojcPEuykDpsdEH'],1,1,False,0.631,0.684,8,-9.936,1,0.0384,0.2123,0.040636,0.183,0.224,105.602,267507,4.0,2012,2012-01-07
dmwqZmSn3bRDyhHHh9FNaw,Crowded Note,Terminal Tower,mBAtc7ZOHCAB1hxRUy0tCz,['Retro Wave'],['aTEHaTc9PPKXGucpIu0Q31'],2,1,True,0.273,0.717,6,-3.784,1,0.0891,0.0801,0.020165,0.473,0.807,136.771,221863,4.0,1984,1984-03-26
WZJmRJASIFRioP9FYWE76S,Urban Trumpet,Fleeting Engine,H8JZYXCS1gzJRQabrtrIbd,['Electric Giants'],['hiqEF2LJTcRmCxIMQH0PaR'],4,1,False,0.767,0.708,9,-12.874,1,0.0640,0.6010,0.044298,0.452,0.504,80.670,299217,4.0,1976,1976-12-14
DoJd5J0elonmRpcNQ50kNr,Vibrant Shout,Whispering Vibes,Hg17ToNzlan4BrMBV7yGrP,['The Glitch Mob'],['3RmTUkCsZTWbZxNux9UiBd'],15,1,False,0.266,0.825,9,-7.196,0,0.4096,0.5178,0.013511,0.442,0.366,172.911,243904,4.0,1972,1972-09-26
e9rbIJIRwrxjuXTCxbWpUJ,Calm Whisper,Hollow Sanctuary,A7GLJg25chETGUnYtjOqQI,['Supernova'],['MuSJTw6vFH2TaK8bNkIZDW'],4,1,False,0.690,0.556,2,-10.205,1,0.1731,0.4663,0.023369,0.146,0.594,178.625,239843,4.0,2011,2011-12-17
grx3bDcohdniXT7IZmNYsn,Forgotten Waves,Infinite Trumpet,0uIL73jqNPhIQGV25BdqtB,['Frequency'],['HzRojpKZcKRseZwNPJn5aD'],1,1,True,0.392,0.546,1,-10.530,1,0.1611,0.3501,0.043716,0.166,0.418,108.342,295906,4.0,2011,2011-07-19
MgumxfrXrAb5ZnultvDwLT,Serene Space,Laughing Pilot,jc33TuqBRDrKxnzmIowrrT,['Omega Point'],['fmFWfST0vAawD1r1DGE2a9'],13,1,False,0.715,0.743,9,-12.951,1,0.3547,0.5215,0.030022,0.413,0.859,167.809,226239,4.0,1998,1998-08-27
AbuLr7OSEB08FKuBYBjWgo,Dancing Artifact,Elegant Song,7cKiS0pCr0nmLcrh43r294,['Virtual Riot'],['N3DvFxQtjXT4Et435u1qeL'],5,1,True,0.432,0.751,7,-5.416,0,0.4941,0.0328,0.072616,0.232,0.633,81.874,171276,4.0,2007,2007-03-05
AsvEmv2QGTtEzQ6V60Mn76,Bleeding Nights,Tame Chaos,kAHXwzmkrvcm9Nh9lvddAa,['The Void Walkers'],['3E37CPsHVcRm8Lju5YpgLw'],9,1,False,0.280,0.675,11,-6.601,0,0.3713,0.6173,0.066628,0.244,0.629,178.312,233031,4.0,1977,1977-12-19
SczWBmCUhBUlxOSLQhjgzD,Sullen Illusion,Thundering Window,8ebqoXxhcPKZvTJ5x0EPjC,['Past Lives'],['mBVCqCrpPxRynGWiv68Fd1'],8,1,False,0.621,0.933,1,-6.161,0,0.4188,0.3045,0.046455,0.429,0.209,110.175,167191,4.0,1977,1977-08-05
71G15MGiLxeOaXgbC9Oy4M,Glowing Streets,Secret Streets,aD82juuEQzFeyKyF0HAfgk,['Galactic Groove'],['AMKKTiIX2tiBtS3leTjs7h'],14,1,True,0.196,0.921,10,-6.768,0,0.2955,0.0728,0.068582,0.340,0.659,151.137,164713,4.0,2022,2022-05-16
O053UmvZU5dOGwR4vE1EJI,Screaming Note,Obsidian Artifact,04rGsKFpedqheIUZrwdSKt,['The Analog Kids'],['MjwHxvVEDUJ4kBOx10brgF'],15,1,False,0.874,0.891,11,-9.680,1,0.4352,0.1762,0.061669,0.402,0.771,141.009,239029,4.0,2010,2010-10-13
kmgllHaRVhZIedg1zxm5Bn,Static Synth,Public Metal,7HKNdIw11gliQUz0vSgSiI,['Star Map'],['3OJ3M56XrDmBaPTWOTB8Bb'],8,1,False,0.195,0.806,9,-8.616,1,0.3540,0.7999,0.045036,0.450,0.744,137.548,155471,4.0,1971,1971-07-16
jJQ5mbDxAq6jMfxIyQIeFJ,Dense Comet,Cyber Valley,g5RFomZedGv3LicXdkNhSh,['Rhythmic'],['MPxJnEx2Xe7wrtgOVKeRLy'],15,1,True,0.270,0.609,5,-4.825,0,0.0228,0.1728,0.054168,0.161,0.765,116.437,204463,4.0,2010,2010-03-25
Iprm9VBUTGQyy5oMDJ5jk6,Cursed Lake,Ethereal Empire,2Q5Jcgij91Y0lfTw7xCWt8,['Twisted Sister'],['bgToxYVhcV6ipgMXPVWvTF'],8,1,True,0.396,0.450,6,-6.575,1,0.0188,0.7611,0.018278,0.269,0.377,111.949,154350,4.0,1989,1989-07-04
n6rCbN83dg0mOq8aZaLvTv,Astral Silence,Tame Fragment,GuyGxWNhq8lhKM2QPd7NQT,['Sound Theory'],['DW2l4NgXIuPGAMlV1bdmGw'],14,1,False,0.160,0.441,0,-13.747,1,0.3430,0.5173,0.086201,0.495,0.694,151.456,278343,4.0,2015,2015-01-27
8aw89YsNSzgoSaEIu9Lk46,Manic Rhythm,Toxic Anomaly,cMUzxnlnEtL8zTgqq8pWvF,['Voodoo Logic'],['67XyGriIxIePFaC0LQseXr'],7,1,False,0.338,0.849,2,-12.212,0,0.4868,0.4423,0.081498,0.272,0.642,135.022,211500,4.0,2013,2013-11-04
0ciJ0ayXQ5l513YUEHzYVU,Dancing Archive,Ancient Smile,4aesc7I1pJdVce4YBSeuXf,['The Pulsars'],['v479J6foZjODbyIsz5Bbbl'],8,1,False,0.595,0.758,3,-6.525,0,0.3645,0.7688,0.045238,0.210,0.601,160.634,160265,4.0,1976,1976-06-03
5o83uHeT1r6JDBFSlodQTx,Molecular Harmony,Tough Machine,LDu7VZE1oIowLgCx7DoDUz,['Neon Eclipse'],['MjS7V5Vx0rAswfSAfEQRAl'],3,1,False,0.788,0.778,11,-4.459,1,0.1871,0.4198,0.036647,0.416,0.394,127.131,270256,4.0,1974,1974-04-18
sDHXRgyaR3u8FOacN2N4wC,Mystic Highway,Obsidian Prophet,EtYLmjaaqSl5yDlulBwdHB,['Arctic Monkeys'],['1rmNu7RqJfipyUYW2MwoSu'],1,1,True,0.682,0.969,5,-13.632,1,0.2953,0.1364,0.015714,0.324,0.591,172.147,267636,4.0,1973,1973-06-26
KPCMk88C15LoniV7JLSmy8,Velvet Whisper,Savage Shout,7iFJjz8afS0rnixtsyzDkk,['Galactic Groove'],['vDrDZHxVN5DcMwZUXCvV3i'],13,1,True,0.775,0.619,2,-9.098,1,0.4947,0.7570,0.024945,0.459,0.717,135.132,161923,4.0,2004,2004-01-13
1tCY6717nC6MF2tVgAfXI0,Bitter Piano,Molecular Planet,weJpQgwmOxdYTjdSrOexit,['Galactic Groove'],['xbMdl0B207gHw4wqoKlSqE'],5,1,True,0.667,0.793,11,-14.720,0,0.1085,0.3260,0.067578,0.242,0.813,126.198,199439,4.0,2002,2002-11-18
biYQ0JqoWzHA06Twdcnm6I,Mortal Glass,Remembered Metal,dcyV5j2rPcXv0VCqJipYrn,['Solaris'],['eKjFuV01ndbm6gT7Vsj2nj'],6,1,True,0.187,0.919,8,-6.265,0,0.3145,0.6881,0.024676,0.184,0.531,99.797,239896,4.0,2016,2016-05-10
3NyYEhZ1O41vrgGBDM63BI,Royal Beacon,Ancient Sea,nWSWeDqW4rr3O5ix57z40o,['The Weekends'],['kGyyc4zoKkImEuz4Q3wF4K'],4,1,True,0.355,0.755,3,-11.128,1,0.4489,0.6742,0.004782,0.482,0.432,125.700,297033,4.0,2004,2004-01-27
h28552LAMexZ0pmSjlfqim,Weeping Tears,Light Trumpet,ahu50it3ma5te8vzGIbBrb,['Time Travelers'],['0b1iMhY2T8jMEh45ipfniH'],5,1,False,0.381,0.623,11,-7.556,0,0.4734,0.6712,0.070991,0.414,0.378,166.968,195026,4.0,2017,2017-09-08
